LATITUDE,LONGITUDE,FLOOR
4864945.11277336,-7640.74540468305,1
4864943.90091677,-7638.52451219736,1
4864944.70603916,-7642.68622409692,1
4864945.92203463,-7644.91470164829,1
4864945.19980008,-7643.59110832447,1
4864944.32946998,-7641.99610971287,1
4864968.46565428,-7634.9257735922,2
4864966.37671051,-7635.33287738822,1
4864967.0780603,-7633.28109364584,1
4864996.22967371,-7635.01281107427,1
4864994.91464053,-7635.50682359398,1
4864993.99699341,-7636.91805022885,2
4865000.92805739,-7638.92188381311,2
4864999.22522205,-7639.58145886241,2
4864995.00070744,-7636.37036164058,2
4864987.15057767,-7628.74539966229,2
4864987.86932815,-7625.25098119886,1
4864988.47233898,-7624.90925467922,1
4864986.56630486,-7625.65940731671,1
4864986.34870794,-7618.62351008016,1
4864987.31958944,-7624.89945181855,1
4864987.72969577,-7624.53072352405,1
4864989.72917094,-7625.90717030806,1
4864987.62682698,-7620.71715572104,1
4864988.2961429,-7626.6891192284,1
4864988.2961429,-7626.6891192284,1
4864994.91277494,-7636.41834306205,2
4864983.88743491,-7618.86425312865,1
4864994.91277494,-7636.41834306205,2
4864981.63181367,-7614.73051958252,1
4864983.36265386,-7617.90252029663,1
4864979.934402,-7613.19938180828,1
4864979.66360828,-7612.7031153969,1
4864981.33126907,-7614.17973061604,1
4864982.42958066,-7616.19253639132,1
4864995.17380014,-7636.27591153886,2
4864995.3149666,-7636.19888236444,2
4864998.8033546,-7639.81165588903,2
4864999.51916982,-7639.42106273863,2
4864999.78571272,-7639.27562041394,2
4864999.65698243,-7639.34586363635,2
4864998.53859398,-7639.95612569433,2
4864999.29513099,-7639.38770887838,2
4864998.34443737,-7639.90646624402,2
4864998.34443737,-7639.90646624402,2
4864992.71715776,-7632.15846987953,1
4864995.74930163,-7635.96188225178,2
4864990.90483964,-7622.09827729035,1
4864995.63270612,-7627.14127842733,1
4864999.4914658,-7639.28057643725,2
4864994.60705399,-7626.50059001893,1
4864996.54384698,-7627.79755423218,1
4864995.5541484,-7625.98379660398,1
4864995.2827462,-7625.48641505698,1
4864998.86866266,-7639.7760197646,2
4864994.67063601,-7631.11931132455,1
4864998.66695355,-7639.88608475542,2
4864998.97531035,-7639.71782617387,2
4864998.53822327,-7639.95632797759,2
4864998.53822327,-7639.95632797759,2
4864999.69237627,-7639.3265505617,2
4864999.42185105,-7639.47416589386,2
4864999.69456979,-7639.32535364246,2
4864998.67027065,-7639.88427474257,2
4864998.40030857,-7640.03158278414,2
4864998.67027065,-7639.88427474257,2
4865000.18174951,-7639.05951819313,2
4864990.20891554,-7625.91590344696,1
4864991.62086923,-7628.31149069616,1
4864991.36510426,-7628.45105191437,1
4864994.01780732,-7634.45904244459,1
4864991.21150866,-7629.63905172632,1
4864991.54013485,-7628.35554437805,1
4864991.54013485,-7628.35554437805,1
4864999.93167052,-7639.19597679121,2
4864998.99308203,-7639.70812884625,2
4864995.10308185,-7636.31449981756,2
4865002.58137826,-7638.152069106,1
4865002.56799725,-7639.59527029074,1
4864997.6706286,-7637.99136333121,1
4864999.06808002,-7639.5116019561,2
4864994.2225744,-7633.16406791052,1
4865000.54524234,-7635.85390420072,1
4864997.1704469,-7634.77835098421,1
4864999.09458158,-7639.49714106647,2
4865000.24329439,-7638.71472882386,2
4865001.59201422,-7638.38317987276,2
4865002.65797852,-7637.80152368289,2
4865002.65797852,-7637.80152368289,2
4865000.19622107,-7638.89601827692,2
4865002.16266053,-7638.07179987431,2
4865002.16266053,-7638.07179987431,2
4865001.46996611,-7638.44977688813,2
4865001.46996611,-7638.44977688813,2
4865002.41706052,-7637.93298347248,2
4865002.41706052,-7637.93298347248,2
4865002.00804016,-7638.33257827675,2
4865002.7858225,-7638.14106039051,1
4865001.01342402,-7634.8928984534,1
4865000.9590023,-7635.59853103221,1
4865003.01146663,-7638.01793496264,1
4865006.81171061,-7641.6545730643,1
4865006.27008161,-7641.95011942019,1
4865002.79445353,-7640.73305244604,1
4865003.64287613,-7641.05958270025,1
4864998.61582732,-7639.87004108331,1
4865005.92207675,-7636.55581987742,1
4865010.10361432,-7639.77732472238,1
4865007.3479974,-7639.6130352309,1
4865007.38253313,-7635.66242092778,1
4865005.27664102,-7635.68456217111,1
4865007.23857618,-7641.14840700943,1
4865007.04189248,-7640.84065093962,1
4865006.82950918,-7640.95654043066,1
4865005.93967645,-7640.96869306825,1
4865005.3085747,-7641.3130612981,1
4865006.01274576,-7640.92882192461,1
4865001.96286913,-7633.38564756559,1
4865006.24532326,-7640.801913223,1
4865004.69802935,-7636.97229690035,1
4865005.5643216,-7641.1735099426,1
4865007.11938081,-7639.73778261454,1
4865006.22848133,-7640.81110322755,1
4865005.139545,-7636.31564774876,1
4865006.09269756,-7640.88519526646,1
4865005.0886528,-7635.78714019223,1
4865005.22303848,-7635.7138110355,1
4865007.21569185,-7639.6852293401,1
4865009.09543872,-7640.32744781673,1
4865007.42381791,-7640.63224875112,1
4865007.35208945,-7640.67138824519,1
4865007.06350203,-7640.82885942934,1
4865007.30087549,-7640.6993337567,1
4865007.27588532,-7640.71296993876,1
4865006.77469715,-7640.98644927074,1
4865009.15730272,-7640.73907601833,1
4865007.35208945,-7640.67138824519,1
4865009.02979352,-7641.47673049849,1
4865008.73374045,-7640.97019784711,1
4865005.43149091,-7640.47036637133,1
4865005.87292149,-7640.22949448717,1
4865007.02721021,-7639.78807660379,1
4865005.99209505,-7640.16446600645,1
4865007.15772516,-7640.77744544693,1
4865006.77607943,-7640.98569501657,1
4865007.12460498,-7639.73493198305,1
4865009.16036829,-7641.071442032,1
4865009.29067727,-7641.00033737486,1
4865009.35470854,-7641.29943672405,1
4865011.12785996,-7639.88651037286,1
4865009.59485724,-7640.05493411422,1
4865008.67293237,-7641.67145605898,1
4865007.39995918,-7640.64526755409,1
4865007.24983414,-7640.72718508053,1
4865007.24983414,-7640.72718508053,1
4865008.90133434,-7641.54682578659,1
4865007.40582937,-7640.64206441352,1
4865007.19375147,-7640.75778726162,1
4865001.85366699,-7632.34456531773,1
4865002.53526534,-7632.22047608416,1
4865004.52493634,-7631.51066224859,1
4865008.49113512,-7641.10257835453,1
4865008.8430279,-7640.91056384053,1
4865009.92890739,-7639.87265564781,1
4865009.79859841,-7639.94376030471,1
4865009.22120611,-7640.2588213298,1
4865001.66274463,-7632.44874439319,1
4865006.61843371,-7641.07171628997,1
4865006.12355582,-7642.03007297171,1
4865008.66530146,-7641.00754240062,1
4865007.27137274,-7639.65484639327,2
4865009.54416553,-7640.08259465708,2
4865008.75125607,-7641.62871779525,2
4865008.96823901,-7641.51031845366,2
4865007.36938642,-7639.60136405518,2
4865009.24511394,-7641.35923832865,2
4865002.89977549,-7638.36689418322,1
4865005.53607689,-7640.41329777823,1
4864999.95352825,-7635.74699199572,1
4865000.60817754,-7636.17405751254,1
4865002.05596668,-7638.82732857252,1
4865006.71611663,-7641.01841443358,1
4865007.06757873,-7640.82663492952,1
4865008.38023574,-7641.1630919273,1
4865007.35795964,-7640.66818510462,1
4865006.69077859,-7641.03224044037,1
4865005.28011718,-7641.32858948782,1
4865006.00579414,-7640.93261515815,1
4865005.57341167,-7641.16854983452,1
4865005.68704432,-7641.10654481757,1
4865005.59867912,-7641.15476234723,1
4865005.59867912,-7641.15476234723,1
4865005.07922669,-7641.43820778886,1
4865004.80424116,-7640.81263271091,1
4865001.33802568,-7635.63180032186,1
4865001.22439303,-7635.69380533835,1
4864995.8884063,-7636.37264668196,1
4865006.93170082,-7640.90077833692,1
4864997.94703322,-7630.00986544183,1
4865003.20916872,-7633.4620986497,1
4864996.51770317,-7630.3031279482,1
4864995.12633555,-7632.26285348646,1
4864994.93774143,-7623.19065364008,1
4864996.16943025,-7630.76055053691,1
4864994.25214613,-7624.77168150293,1
4864996.66269864,-7630.71067799116,1
4864992.37990873,-7625.22266170452,1
4864993.01007023,-7622.82971045002,1
4864993.29823756,-7629.80036172178,1
4864996.67060626,-7635.22197102825,1
4864995.36641317,-7635.26030844287,1
4864970.06642498,-7635.37862678291,2
4864995.36641317,-7635.26030844287,1
4864996.79706827,-7632.12879466056,1
4864995.42735962,-7635.37200113828,1
4864993.12617252,-7629.07996025798,1
4864998.37763453,-7638.23719449597,1
4864995.71567311,-7635.98023205809,2
4864967.53530347,-7636.75976355886,2
4864970.65248172,-7635.05883790366,2
4864970.65248172,-7635.05883790366,2
4864971.09598731,-7634.65315478924,2
4864971.77232732,-7634.28410176304,2
4864970.58365983,-7634.93271241593,2
4864970.58365983,-7634.93271241593,2
4864970.58365983,-7634.93271241593,2
4864968.1891921,-7635.0766284971,2
4864969.59362851,-7634.31028093863,2
4864969.87381321,-7634.1573948015,2
4864969.59362851,-7634.31028093863,2
4864969.59362851,-7634.31028093863,2
4864969.59160324,-7634.31138605252,2
4864969.59362851,-7634.31028093863,2
4864969.59362851,-7634.31028093863,2
4864969.59362851,-7634.31028093863,2
4864969.59362851,-7634.31028093863,2
4864994.91417974,-7636.41757651838,2
4864986.8296305,-7629.13016632549,2
4864987.29593465,-7628.87572188093,2
4864992.4517727,-7636.27940356662,2
4864991.86094847,-7636.6017938829,2
4864991.96082562,-7636.54729472101,2
4864993.5304973,-7637.17259941855,2
4864994.02526443,-7636.90262380708,2
4864992.4517727,-7636.27940356662,2
4864993.21897831,-7637.34258348704,2
4864993.84050724,-7637.00343877869,2
4864997.12495819,-7633.87975502061,1
4864992.10218677,-7627.92363668256,1
4864998.42210658,-7640.01968843793,2
4864998.99308203,-7639.70812884625,2
4864985.1901159,-7612.00752879772,1
4864996.12742459,-7630.29680287023,1
4864996.76082064,-7630.95995020238,1
4864992.68770221,-7629.37292499677,1
4864996.27053998,-7630.70537880319,1
4864998.65525172,-7639.73686666903,2
4864995.99338314,-7634.15799547848,1
4864989.88434639,-7625.46878772136,1
4864989.52474165,-7626.30434423778,1
4865001.3499268,-7638.69168571266,2
4864987.31210876,-7620.40173840732,1
4864998.77264506,-7639.82841291931,2
4864992.18484112,-7630.03278892301,1
4864992.76004763,-7629.57851778413,1
4864991.84844137,-7628.67708123382,1
4864968.21870143,-7635.37540559168,2
4864971.1981928,-7640.83572988561,1
4864968.21870143,-7635.37540559168,2
4864970.93006289,-7640.34434526018,1
4864970.75177693,-7640.01761191175,1
4864969.15291665,-7637.08355088858,1
4864971.95087895,-7642.21512991306,1
4864966.97448956,-7633.09521764657,1
4864969.49367023,-7637.71195980371,1
4864967.96754794,-7634.91513257055,1
4864970.23151684,-7634.24037497328,2
4864993.92515767,-7636.95724825841,2
4864994.76517447,-7636.49888302689,2
4864982.29086338,-7603.54397613998,1
4864993.83453273,-7622.96303078113,1
4864990.45192157,-7620.09419746883,1
4864994.25167855,-7636.7790782277,2
4864994.25167855,-7636.7790782277,2
4864966.80274116,-7629.44029643247,1
4864969.60770086,-7634.58076763875,2
4864969.490741,-7634.3664227447,2
4864969.97670073,-7634.10125299543,2
4864969.87381321,-7634.1573948015,2
4864969.87381321,-7634.1573948015,2
4864969.87381321,-7634.1573948015,2
4864969.60770086,-7634.58076763875,2
4864971.63595326,-7633.47402741481,2
4864972.07667486,-7634.28170985216,2
4864972.07667486,-7634.28170985216,2
4864970.04842246,-7635.38845007611,2
4864959.42391078,-7632.36586809042,1
4864959.20749394,-7635.30549204582,1
4864960.07432665,-7636.89408119628,1
4864960.47870668,-7637.63516276749,1
4864958.86109211,-7634.67066345271,1
4864958.86109211,-7634.67066345271,1
4864960.42072847,-7637.5289097894,1
4864960.22905607,-7636.27936868859,1
4864955.75494615,-7630.51791412593,1
4864957.6899593,-7634.06408961909,1
4864957.53910281,-7633.78762452328,1
4864943.77873557,-7639.77253558557,1
4864945.67839719,-7639.10725763114,1
4864945.18538506,-7640.88736036676,1
4864945.59968821,-7638.95016797632,1
4864945.33987782,-7638.47696792916,1
4864946.10775112,-7639.88420047984,1
4864942.82531007,-7642.17516356567,1
4864945.52555576,-7638.81936222292,1
4864943.7400617,-7641.17615857814,1
4864949.75375256,-7646.55020995624,1
4864949.75375256,-7646.55020995624,1
4864950.04277623,-7647.07988525461,1
4864949.75375256,-7646.55020995624,1
4864950.18278905,-7647.33647784172,1
4864949.33798635,-7645.78826166526,1
4864950.17949118,-7647.33827736508,1
4864950.17949118,-7647.33827736508,1
4864950.03947836,-7647.08168477798,1
4864946.32005192,-7640.26821580343,1
4864950.18045501,-7647.3322003996,1
4864962.79482018,-7637.45590054593,1
4864949.36990008,-7645.84487982909,1
4864950.18124049,-7647.33177179378,1
4864950.04356171,-7647.07945664879,1
4864950.18124049,-7647.33177179378,1
4864950.05941222,-7647.10850486718,1
4864950.40414327,-7647.74027153011,1
4864950.18192798,-7647.33303170325,1
4864949.01788458,-7645.19976342376,1
4864949.83616493,-7646.69937376957,1
4864946.25745237,-7640.14089491707,1
4864948.9766785,-7645.12424766622,1
4864945.18910513,-7647.43645529612,1
4864949.36594489,-7645.83763140859,1
4864947.76472486,-7642.90317733167,1
4864949.36594489,-7645.83763140859,1
4864958.06104081,-7641.19099491858,1
4864949.83616493,-7646.69937376957,1
4864949.36594489,-7645.83763140859,1
4864949.07282989,-7645.3004582033,1
4864948.26525857,-7643.84302974818,1
4864948.27474272,-7643.8378546068,1
4864948.27065937,-7643.84008273599,1
4864948.27474272,-7643.8378546068,1
4864948.84890442,-7644.89008422638,1
4864948.27065937,-7643.84008273599,1
4864948.39685963,-7644.06165049551,1
4864948.27065937,-7643.84008273599,1
4864949.27428006,-7645.67935453379,1
4864948.78342444,-7644.77979465784,1
4864948.59421847,-7644.43304891908,1
4864949.18740051,-7645.52013591398,1
4864948.94837453,-7645.07237677462,1
4864947.86631146,-7643.09665811271,1
4864948.1388282,-7643.6057936342,1
4864947.7360204,-7642.86759339413,1
4864947.8420074,-7643.06496231444,1
4864947.9641243,-7643.28875820292,1
4864947.8420074,-7643.06496231444,1
4864947.77250948,-7642.93759789853,1
4864947.75636045,-7642.90145220375,1
4864947.89049613,-7643.14097980736,1
4864948.17997817,-7643.67336323461,1
4864948.17997817,-7643.67336323461,1
4864948.21592361,-7643.74366437807,1
4864948.23563778,-7643.77536706673,1
4864947.75492366,-7642.90223620483,1
4864947.40178328,-7643.35013348237,1
4864945.26127508,-7644.51812742325,1
4864945.42779755,-7647.36159782903,1
4864946.20966804,-7646.934960827,1
4864944.79379352,-7645.80661074654,1
4864944.97587188,-7644.67386109801,1
4864944.19400139,-7645.10049810004,1
4864944.19400139,-7645.10049810004,1
4864945.66454707,-7647.40238538594,1
4864946.14302396,-7648.26945226803,1
4864945.66867072,-7647.40013526543,1
4864945.24790056,-7648.48762669368,1
4864944.19812505,-7645.09824797907,1
4864960.06995534,-7636.04751881352,1
4864946.64072617,-7643.55516902078,1
4864946.68076624,-7643.48836307135,1
4864944.28978476,-7644.88294596784,1
4864944.30868803,-7644.91758877854,1
4864944.30868803,-7644.91758877854,1
4864944.30868803,-7644.91758877854,1
4864944.30868803,-7644.91758877854,1
4864944.30868803,-7644.91758877854,1
4864961.21645245,-7634.94734085142,2
4864961.41599767,-7635.31303468882,1
4864961.41599767,-7635.31303468882,1
4864961.41599767,-7635.31303468882,1
4864961.41599767,-7635.31303468882,1
4864961.41599767,-7635.31303468882,1
4864961.41599767,-7635.31303468882,1
4864961.41599767,-7635.31303468882,1
4864983.66424142,-7626.33722637361,2
4864961.41599767,-7635.31303468882,1
4864960.9717563,-7634.49890179327,2
4864961.41599767,-7635.31303468882,1
4864961.41599767,-7635.31303468882,1
4864961.21645245,-7634.94734085142,2
4864961.21645245,-7634.94734085142,2
4864961.41599767,-7635.31303468882,1
4864961.21645245,-7634.94734085142,2
4864959.86832444,-7635.68296304764,2
4864960.87286372,-7637.52391827176,2
4864961.02802085,-7637.80826487672,2
4864960.06786967,-7636.04865688505,1
4864959.67739389,-7636.26172466995,1
4864962.35369306,-7636.09166562185,2
4864960.61039859,-7637.04291513492,2
4864961.79356178,-7636.81254772726,1
4864945.75828344,-7643.9467692615,1
4864945.75828344,-7643.9467692615,1
4864945.75828344,-7643.9467692615,1
4864945.75828344,-7643.9467692615,1
4864946.82426765,-7643.36510220286,1
4864947.70902947,-7642.83736371482,1
4864947.71396396,-7642.83467114973,1
4864947.71210288,-7642.83568667178,1
4864947.71210288,-7642.83568667178,1
4864947.71210288,-7642.83568667178,1
4864948.200176,-7643.73014724348,1
4864948.200176,-7643.73014724348,1
4864948.200176,-7643.73014724348,1
4864948.06016318,-7643.47355465638,1
4864947.71210288,-7642.83568667178,1
4864946.64295971,-7643.41907744948,1
4864944.42343637,-7644.67514455877,1
4864944.182249,-7644.23313581338,2
4864949.14825019,-7642.09699328733,1
4864943.78195426,-7644.45156143582,2
4864961.8300674,-7635.1320501829,1
4864960.0826693,-7636.08553889347,1
4864960.0826693,-7636.08553889347,1
4864960.43740839,-7636.73564665834,1
4864943.55868538,-7644.5733907721,2
4864960.06995534,-7636.04751881352,1
4864959.23653545,-7637.79385179514,2
4864960.06995534,-7636.04751881352,1
4864960.50018497,-7636.83597329329,2
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.51562196,-7636.86426368728,2
4864945.16381426,-7644.31610609451,1
4864945.16381426,-7644.31610609451,1
4864947.26531199,-7643.07948347344,1
4864945.30150348,-7646.5686880853,2
4864961.57963653,-7634.66814110777,2
4864961.57963653,-7634.66814110777,2
4864961.57963653,-7634.66814110777,2
4864961.57963653,-7634.66814110777,2
4864961.59725449,-7634.7004284272,2
4864961.59528127,-7634.69681223226,2
4864961.67000764,-7634.8337585018,2
4864961.67000764,-7634.8337585018,2
4864961.67000764,-7634.8337585018,2
4864960.19616305,-7636.27881166199,1
4864959.9110968,-7635.75638887566,2
4864962.46972391,-7636.29934762232,2
4864962.46972391,-7636.29934762232,2
4864962.50944943,-7636.37215006282,2
4864962.50944943,-7636.37215006282,2
4864962.46972391,-7636.29934762232,2
4864962.46972391,-7636.29934762232,2
4864962.46972391,-7636.29934762232,2
4864962.46972391,-7636.29934762232,2
4864962.46972391,-7636.29934762232,2
4864962.46972391,-7636.29934762232,2
4864960.23654695,-7637.82468513656,2
4864959.45108241,-7636.38521424145,1
4864960.37109641,-7638.07126536476,2
4864960.37109641,-7638.07126536476,2
4864959.45108241,-7636.38521424145,1
4864960.37109641,-7638.07126536476,2
4864960.37109641,-7638.07126536476,2
4864960.37109641,-7638.07126536476,2
4864960.37109641,-7638.07126536476,2
4864959.45108241,-7636.38521424145,1
4864959.45108241,-7636.38521424145,1
4864959.07358915,-7636.63615556364,1
4864959.07358915,-7636.63615556364,1
4864959.74579609,-7637.86806645524,2
4864959.86024799,-7638.07781516551,2
4864959.86024799,-7638.07781516551,2
4864959.86024799,-7638.07781516551,2
4864957.99710336,-7638.82226159424,2
4864957.74019621,-7637.40869500185,1
4864943.89865616,-7644.65567391622,2
4864944.71569141,-7646.15300244768,2
4864955.0701124,-7639.33906769846,2
4864955.07401062,-7639.33694058727,2
4864955.99195514,-7638.36264368729,1
4864946.24740157,-7643.76979130227,1
4864945.17478644,-7644.35507659614,1
4864946.3201999,-7643.73006801726,1
4864945.17478644,-7644.35507659614,1
4864945.17478644,-7644.35507659614,1
4864945.17478644,-7644.35507659614,1
4864945.32189849,-7644.22984554153,1
4864947.76958976,-7642.93919107714,1
4864944.25411938,-7644.81249200553,1
4864944.25411938,-7644.81249200553,1
4864944.25411938,-7644.81249200553,1
4864945.04531778,-7646.26247099345,1
4864944.43830393,-7644.75694709923,1
4864943.81906817,-7645.09484051238,1
4864961.18609331,-7638.09942297894,1
4864944.67156005,-7646.6571481477,1
4864961.05768752,-7637.86410185439,1
4864960.32032536,-7636.50635603094,1
4864960.32032536,-7636.50635603094,1
4864961.79466108,-7636.00202668272,1
4864962.28193947,-7636.89503077976,1
4864962.51234874,-7637.32371631009,1
4864960.18137504,-7637.18037850317,1
4864959.92984959,-7636.71942381631,1
4864961.66960879,-7635.77285130415,1
4864961.92139864,-7635.33741619298,1
4864961.92139864,-7635.33741619298,1
4864961.54429106,-7635.54318946553,1
4864961.54018742,-7635.54542866349,1
4864961.54018742,-7635.54542866349,1
4864960.28477122,-7637.37962578237,1
4864962.02826055,-7636.43988923519,1
4864943.89540705,-7645.21847207751,1
4864943.89540705,-7645.21847207751,1
4864943.89540705,-7645.21847207751,1
4864947.71268565,-7642.83536867425,1
4864947.71268565,-7642.83536867425,1
4864947.71808645,-7642.83242166252,1
4864948.43412977,-7644.15197818447,1
4864948.43753457,-7644.15090845642,1
4864948.4330227,-7644.15337041253,1
4864947.71268565,-7642.83536867425,1
4864948.18519904,-7643.68846918363,1
4864947.71268565,-7642.83536867425,1
4864947.71501304,-7642.83409870532,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864947.71268565,-7642.83536867425,1
4864947.708562,-7642.83761879569,1
4864947.708562,-7642.83761879569,1
4864947.708562,-7642.83761879569,1
4864945.92019241,-7645.42427690886,2
4864945.92019241,-7645.42427690886,2
4864945.92019241,-7645.42427690886,2
4864944.99037951,-7643.72026795382,2
4864946.23173749,-7645.74687943049,2
4864945.92019241,-7645.42427690886,2
4864945.92019241,-7645.42427690886,2
4864944.99037951,-7643.72026795382,2
4864945.92019241,-7645.42427690886,2
4864945.92019241,-7645.42427690886,2
4864946.63847922,-7643.42152228463,1
4864960.06995534,-7636.04751881352,1
4864959.73801326,-7635.43918968807,2
4864960.06995534,-7636.04751881352,1
4864959.67947956,-7636.26058659889,1
4864960.19616305,-7636.27881166199,1
4864960.19616305,-7636.27881166199,1
4864959.80568728,-7636.49187944736,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.06995534,-7636.04751881352,1
4864960.74039993,-7637.27619997249,2
4864948.35781292,-7643.58410139429,2
4864948.98137654,-7643.24384643557,2
4864949.0014741,-7643.2806779535,2
4864960.62594804,-7637.06645126198,2
4864960.62594804,-7637.06645126198,2
4864960.51364874,-7636.86064749188,2
4864944.21442544,-7646.6940320842,2
4864950.62381233,-7642.12834843504,2
4864945.22846483,-7646.14070933987,2
4864937.34005709,-7649.45099717798,1
4864937.54090309,-7649.02129902016,1
4864937.64070464,-7648.55045176251,1
4864938.90754573,-7648.18853843608,1
4864946.16631172,-7642.67782032071,1
4864941.1134771,-7652.68338770187,1
4864941.44909421,-7653.29845184274,1
4864943.51752492,-7651.25123333838,1
4864937.93267151,-7650.55343141872,1
4864937.98372351,-7649.18488636171,1
4864939.5436707,-7648.33368248399,1
4864936.66593019,-7649.9039560731,1
4864936.98777654,-7649.72833675449,1
4864937.92683332,-7649.2159291727,1
4864938.37383902,-7653.47997549362,1
4864940.39505229,-7652.37707625446,1
4864939.64725747,-7648.3273961416,1
4864938.44526603,-7648.80382700101,1
4864938.44526603,-7648.80382700101,1
4864938.44526603,-7648.80382700101,1
4864939.57300823,-7648.18846095796,1
4864942.93109951,-7648.96884299908,1
4864943.4952625,-7648.54064383521,1
4864944.05127972,-7646.8670118039,1
4864941.55266572,-7647.65837353049,1
4864942.85760808,-7647.3684495145,1
4864944.50754108,-7647.70840588468,1
4864945.63836407,-7647.09135876945,1
4864945.12929614,-7646.15842235996,1
4864945.70139381,-7647.20686935703,1
4864944.38459488,-7645.87238372816,1
4864946.43587661,-7645.73072508723,1
4864946.71400772,-7644.76817837055,1
4864944.74881274,-7647.19181246706,1
4864944.91532094,-7646.82031105994,1
