LATITUDE,LONGITUDE,FLOOR
4864980.796005,-7611.57319999971,1
4864943.7956376,-7617.37567000128,1
4864943.7956376,-7617.37567000128,1
4864940.17208463,-7617.37567000128,1
4864945.19170715,-7617.37567000128,1
4864940.17208463,-7617.37567000128,1
4864945.19170715,-7622.7276400011,1
4864943.7956376,-7621.96421000101,1
4864943.7956376,-7621.96421000101,1
4864941.92419252,-7616.63182000108,1
4864941.92419252,-7623.4910700012,1
4864941.92419252,-7617.58123000115,1
4864945.03564752,-7623.28175000101,1
4864941.92419252,-7623.28175000101,1
4864941.92419252,-7616.62994000092,1
4864936.90457,-7622.39805000089,1
4864936.90457,-7621.6346200008,1
4864936.90457,-7622.39993000105,1
4864936.90457,-7623.16148000099,1
4864984.75787078,-7634.1123300001,2
4864983.949333,-7635.27853999995,1
4864986.35697078,-7635.99627000019,1
4864995.08279928,-7636.56622000076,1
4864994.58272928,-7636.56622000076,1
4864995.630415,-7637.57520000003,2
4864993.294355,-7637.23960999958,2
4864995.50335929,-7637.07689999975,2
4864989.658363,-7636.59845000021,2
4864986.858363,-7636.59845000021,2
4864986.680283,-7635.36426000111,1
4864989.251743,-7636.28855000101,1
4864987.562655,-7636.07094000131,1
4864985.581335,-7635.57684000135,1
4864985.991485,-7634.92873000018,1
4864985.991485,-7634.65863000043,1
4864987.685065,-7629.75850000046,1
4864988.395025,-7629.75850000046,1
4864985.991485,-7630.51821000129,1
4864985.81599929,-7630.51821000129,1
4864985.36868729,-7639.43105000034,2
4864985.37820929,-7635.41144000068,1
4864985.36868729,-7639.43105000034,2
4864987.92838729,-7636.0953700006,1
4864985.48126729,-7635.93155000061,1
4864985.45269729,-7630.44794000089,1
4864986.36172729,-7630.25193000101,1
4864985.36868729,-7630.44794000089,1
4864985.39725729,-7635.93155000061,1
4864986.36172729,-7635.68507000059,2
4864985.63840553,-7635.52052000016,2
4864991.29960554,-7637.35478999987,2
4864993.17235553,-7637.83508000001,2
4864993.24236125,-7642.28566999994,2
4864992.28863125,-7641.91799999997,2
4864991.282755,-7641.82082999982,2
4864991.71671554,-7641.75436999984,2
4864991.71671554,-7641.82082999982,2
4864991.71671554,-7641.82175000012,2
4864992.63923929,-7631.12741000094,1
4864992.63997929,-7641.59166000001,2
4864991.55675929,-7631.69935000055,1
4864988.319963,-7636.53280000091,1
4864988.904663,-7635.14061000012,2
4864993.762355,-7636.44850000031,1
4864994.757565,-7632.53405999951,1
4864994.931755,-7632.53405999951,1
4864994.347055,-7632.48415999971,1
4864992.660275,-7637.46484999992,2
4864993.57895928,-7636.56513000093,1
4864990.46504929,-7637.25020999983,2
4864991.57071929,-7637.84568000026,2
4864989.51442929,-7634.92597000003,2
4864990.147875,-7635.30772000067,2
4864988.245715,-7635.68507000059,2
4864993.209715,-7638.0497200001,2
4864989.540115,-7635.68507000059,2
4864990.976545,-7637.46833000034,2
4864991.024335,-7637.84568000026,2
4864990.067515,-7635.68507000059,2
4864993.39196929,-7637.29061999954,2
4864991.91217929,-7637.35152000114,1
4864992.82120929,-7631.12741000094,1
4864992.82120929,-7631.12741000094,1
4864991.48108929,-7631.12741000094,1
4864992.64312929,-7637.13889000118,1
4864992.64312929,-7631.12741000094,1
4864992.64312929,-7631.12741000094,1
4864989.179475,-7634.92597000003,2
4864989.090275,-7634.7632600002,2
4864992.64312929,-7636.92386999987,2
4864997.13752,-7638.15544000119,1
4864996.8647525,-7638.20534000099,1
4864994.12744357,-7636.82602000088,1
4864993.41748357,-7637.6178799998,2
4864994.12355357,-7637.78271000125,1
4864995.97974929,-7637.78271000125,1
4864995.80166929,-7637.78271000125,1
4864994.12430357,-7642.45186000019,2
4864994.10380928,-7642.12459999994,2
4864996.75524,-7642.45186000019,2
4864997.19568,-7642.45186000019,2
4864997.01103,-7642.45186000019,2
4864994.51014,-7642.12459999994,2
4864997.59573,-7642.45186000019,2
4864997.42268,-7642.45186000019,2
4864997.43598,-7642.45186000019,2
4864997.43598,-7642.45186000019,2
4864992.64922,-7642.02258000001,2
4864995.1277,-7642.1756099999,2
4864999.32009,-7642.50287000015,2
4865003.75085,-7641.33785999976,1
4865002.59814667,-7640.97679999992,1
4865002.38761667,-7640.45476000011,1
4865002.79852,-7640.81581999995,1
4865001.97797667,-7639.77030000091,1
4865003.49141,-7640.9086800009,1
4864999.9277025,-7639.52255000174,1
4864999.75732917,-7639.52255000174,1
4864997.25967345,-7639.52255000174,1
4865009.01263,-7641.34735999964,1
4865011.00086,-7641.1372399997,1
4865010.22158,-7641.19465999976,1
4865010.55388,-7641.34735999964,1
4865008.12144,-7641.81974000037,1
4865003.80083,-7640.9330200009,1
4865008.8669,-7640.81470999941,1
4865009.91997,-7641.19978999905,1
4865008.754285,-7641.13866999969,1
4865008.754285,-7641.31647999883,1
4865005.03758,-7640.89731999934,1
4865008.471635,-7641.57319999859,1
4865010.309405,-7640.88194999993,1
4865003.62986,-7639.79464000091,1
4865008.785465,-7641.0429299999,1
4865010.373095,-7640.71711999998,1
4865010.410575,-7641.08124999963,1
4865005.188115,-7640.83804999962,1
4865010.108965,-7641.20960999951,1
4865007.224395,-7641.2455900006,1
4865007.055135,-7640.92532999963,1
4865008.928395,-7641.43637999892,1
4865011.47972,-7640.35868999995,1
4865014.17142,-7641.89939999953,1
4865010.76188,-7640.84547999986,1
4865008.24772,-7640.40537000038,1
4865012.46994,-7641.89939999953,1
4865010.21632,-7640.54631999955,1
4865011.10643,-7640.90474999957,1
4865011.2013,-7640.77638999969,1
4865012.68439,-7641.89939999953,1
4865011.30246,-7641.31647999883,1
4865011.14644,-7640.64987999946,1
4865010.26247,-7640.71896999963,1
4865010.26247,-7640.71896999963,1
4865010.08126,-7640.71896999963,1
4865008.4728,-7640.71896999963,1
4865008.53639,-7640.77638999969,1
4865010.79993,-7640.70729999952,1
4865008.67747,-7640.49687000029,1
4865005.57373,-7640.33812999986,1
4865004.03248,-7638.8660200011,1
4865007.68143,-7640.34795000032,1
4865010.31992,-7641.07142999917,1
4865010.13293,-7640.72879000008,1
4865009.32626,-7641.25905999877,1
4865006.28225,-7640.78490000106,1
4865005.78128,-7640.46648999974,1
4865005.12801,-7640.46648999974,1
4865006.93552,-7640.53188000061,1
4865006.03988,-7640.40537000038,1
4865004.23154,-7639.08834000081,1
4865007.90627,-7640.84602000043,1
4865004.87129,-7640.84602000043,1
4865008.840335,-7640.66200999953,1
4865010.47051,-7640.42778000012,1
4865008.35672,-7640.78851999976,1
4865009.49079,-7640.49687000029,1
4865010.43933,-7640.34899999984,1
4865009.43944,-7640.34899999984,1
4865003.289795,-7639.36024000049,1
4865007.71645,-7640.2807099998,1
4865005.030325,-7640.60165000036,1
4865010.08454,-7640.55614,1
4865009.84662,-7640.3605399996,2
4865008.278805,-7640.3605399996,2
4865004.614255,-7644.50898000002,2
4865006.83201,-7644.38246999979,2
4865005.002395,-7644.38246999979,2
4865007.808695,-7639.82631195709,2
4865000.92505,-7639.91919000149,1
4864999.02568,-7638.51896000132,1
4865000.782185,-7639.24170000106,1
4865000.609135,-7638.91560000107,1
4865002.915425,-7639.35000000149,1
4865009.087075,-7640.84547999986,1
4865010.049485,-7640.64802999981,1
4865011.57626,-7640.77638999969,1
4865009.788485,-7640.90485999994,1
4865008.56817,-7640.76482999995,1
4865001.14516545,-7639.86961000152,1
4865003.15289,-7639.49840000123,1
4865002.52692,-7639.49840000123,1
4865002.56819,-7639.49840000123,1
4865000.21436545,-7639.14648000151,1
4865000.21436545,-7638.95336000174,1
4865002.69997,-7639.58452000096,1
4865000.29179,-7639.0640000008,1
4864999.70709,-7638.81610000096,1
4865001.62601,-7639.0640000008,1
4864995.37034429,-7637.34561999962,1
4864998.54038,-7638.35134000108,1
4864999.0984425,-7633.37216000073,1
4864998.70227,-7633.53978000097,1
4864997.0071625,-7633.37216000073,1
4864994.79114929,-7632.70167999975,1
4864994.74446929,-7632.70167999975,1
4864998.7051925,-7633.32226000093,1
4865000.672845,-7639.44402000047,1
4864997.9795225,-7637.11404000148,1
4864994.22868,-7638.30475000106,1
4864997.75740546,-7638.09387000129,1
4864993.17415929,-7638.27213000096,1
4864994.107395,-7639.35150000081,1
4864993.81131357,-7638.41735000052,1
4864989.41945706,-7634.7632600002,2
4864993.81131357,-7633.43817000017,1
4864995.68151929,-7633.43817000017,1
4864993.79737357,-7637.78271000125,1
4864994.107395,-7637.78271000125,1
4864995.52667357,-7637.83261000104,1
4864994.58970357,-7637.12790999971,2
4864990.75568706,-7636.92386999987,2
4864988.29680706,-7634.7632600002,2
4864987.13476706,-7636.59845000021,2
4864988.47488706,-7634.7632600002,2
4864987.72921706,-7634.92597000003,2
4864988.29680706,-7634.7632600002,2
4864988.47488706,-7634.92597000003,2
4864988.29680706,-7634.5884300001,2
4864985.77329903,-7635.23655000031,2
4864986.34088903,-7634.80563000031,2
4864987.32496706,-7634.5884300001,2
4864988.11532331,-7635.18298000023,2
4864981.88707703,-7635.0193500001,2
4864980.78225703,-7635.23655000031,2
4864983.03310703,-7635.0193500001,2
4864983.03310703,-7634.80563000031,2
4864982.46551703,-7635.0193500001,2
4864983.03310703,-7635.18298000023,2
4864986.997623,-7635.68507000059,2
4864973.957388,-7635.21055000052,2
4864986.670503,-7635.21055000052,2
4864973.833488,-7635.21055000052,2
4864985.15800925,-7635.21055000052,2
4864985.903193,-7634.7632600002,2
4864985.782463,-7635.21055000052,2
4864985.791543,-7634.82972000018,2
4864984.40989925,-7634.92689000033,2
4864985.791543,-7635.30772000067,2
4864985.922533,-7635.35689000003,2
4864994.754725,-7635.42399000041,1
4864990.083315,-7634.78398999982,1
4864992.479195,-7637.0865799997,2
4864991.30349554,-7641.59166000001,2
4864992.20024125,-7631.59307000078,1
4864993.995835,-7636.296120001,1
4864989.928145,-7635.86602000073,1
4864990.960745,-7636.3460200008,1
4864994.932805,-7636.55865000077,1
4864991.841835,-7636.92386999987,2
4864994.00531929,-7632.48415999971,1
4864991.576595,-7633.79253000058,1
4864991.128185,-7629.30276999995,1
4864992.72568524,-7636.92386999987,2
4864991.876855,-7634.2819500003,1
4864990.088505,-7635.21055000052,2
4864992.64312929,-7636.35250000097,1
4864989.55587929,-7635.61027999967,1
4864992.64312929,-7636.35250000097,1
4864988.47404278,-7634.42572000027,2
4864992.55394278,-7636.26459000073,1
4864987.72520278,-7634.27503999993,2
4864991.04161278,-7630.90073000081,1
4864987.72520278,-7635.98788000085,1
4864990.65417706,-7638.29963000007,1
4864986.75725278,-7630.04203000069,1
4864986.815245,-7635.0751199998,1
4864987.72520278,-7636.31599000096,1
4864991.05052278,-7636.2526600007,1
4864988.87782278,-7634.87301000059,2
4864990.99753167,-7637.37116000019,2
4864992.722025,-7637.46833000034,2
4864992.300265,-7631.15104000047,1
4864993.504315,-7635.7966200009,1
4864993.512345,-7635.8465200007,1
4864991.002725,-7637.37116000019,2
4864989.670945,-7634.88802000023,2
4864982.642473,-7630.79783999957,1
4864986.513355,-7634.55962000042,2
4864983.92974078,-7634.33426000029,2
4864982.60740078,-7634.97018000074,2
4864982.44404078,-7634.64765000045,2
4864984.82939078,-7634.97018000074,2
4864985.45845078,-7634.97018000074,2
4864993.476345,-7637.28382000029,2
4864992.30050278,-7637.13079000041,2
4864987.52825278,-7634.97018000074,2
4864989.18607778,-7634.97018000074,2
4864984.55705578,-7634.64765000045,2
4864981.69111,-7624.39326999933,1
4864962084,-7620.75448000096,1
4864982.651995,-7632.7602299992,1
4864962.52617,-7622.28134000115,1
4864984.190085,-7635.00680999979,1
4864983.27931,-7635.00680999979,1
4864962.52617,-7623.23263000138,1
4864981.505965,-7628.82825999931,1
4864979.325085,-7617.6449000001,1
4864978.858225,-7617.85769000016,1
4864980.77140125,-7615.22847000025,1
4864945.19170715,-7621.22374000102,1
4864948.18859215,-7621.5337800011,1
4864948.29916715,-7621.5337800011,1
4864948.09687442,-7620.77035000101,1
4864948.21128942,-7623.75925000086,1
4864948.21128942,-7623.75925000086,1
4864940.67665463,-7624.03387000077,1
4864948.18859215,-7620.77035000101,1
4864945.14954215,-7624.42008000091,1
4864948.10086942,-7636.29778000005,1
4864948.10086942,-7641.70078000017,1
4864948.10086942,-7641.70078000017,1
4864948.10086942,-7636.29778000005,1
4864948.10086942,-7642.15417000018,1
4864948.10086942,-7642.15417000018,1
4864948.10086942,-7642.15417000018,1
4864948.10086942,-7641.70040332191,1
4864948.10086942,-7641.70040332191,1
4864948.21128942,-7622.8275500007,1
4864948.10086942,-7642.15417000018,1
4864983.9972,-7640.21546000019,1
4864948.10086942,-7642.18872332163,1
4864948.10086942,-7642.18909999989,1
4864948.10086942,-7642.27227999978,1
4864948.10086942,-7640.74703000002,1
4864947.98903259,-7639.62327000014,1
4864948.10086942,-7642.18909999989,1
4864947.98903259,-7638.82974000014,1
4864948.08374878,-7635.29222000018,1
4864947.98903259,-7635.96631999947,1
4864947.98903259,-7631.32729999945,1
4864947.98903259,-7635.96631999947,1
4864945.47603532,-7636.41970999949,1
4864947.98903259,-7635.74161999971,1
4864947.98903259,-7635.51691999994,1
4864947.98903259,-7635.96631999947,1
4864972.423595,-7636.16126999967,1
4864947.98903259,-7635.96631999947,1
4864947.98903259,-7635.74161999971,1
4864948.10086942,-7641.53502332196,1
4864948.07675532,-7635.06752000041,1
4864947.99240359,-7636.86632332243,1
4864948.10086942,-7636.86632332243,1
4864947.99240359,-7636.86632332243,1
4864947.99240359,-7641.53502332196,1
4864948.10086942,-7637.0910233222,1
4864948.10086942,-7637.0910233222,1
4864947.98903259,-7634.957363322,1
4864947.98903259,-7638.26438000016,1
4864948.07226161,-7638.26438000016,1
4864947.98903259,-7638.26438000016,1
4864948.21624275,-7638.57806332186,1
4864948.07226161,-7634.73266332224,1
4864948.17534683,-7634.73266332224,1
4864948.17534683,-7638.0396800004,1
4864948.41631552,-7634.41898000054,1
4864948.2885254,-7634.41898000054,1
4864948.2885254,-7634.6436800003,1
4864948.2885254,-7636.59129000045,1
4864948.51190864,-7634.41898000054,1
4864947.69560917,-7635.18296000063,1
4864948.20337004,-7635.49664332233,1
4864947.99098676,-7635.49664332233,1
4864948.30285444,-7635.58020000048,1
4864947.96025797,-7635.18296000063,1
4864948.16365982,-7635.58020000048,1
4864948.08326156,-7635.18296000063,1
4864946.60626854,-7643.0923999995,1
4864944.75699323,-7646.26612999961,1
4864944.41782942,-7647.36785999984,1
4864944.75699323,-7647.36785999984,1
4864944.41782942,-7646.91446999982,1
4864944.75699323,-7647.17290999964,1
4864944.41782942,-7647.17290999964,1
4864944.41782942,-7647.17290999964,1
4864944.41782942,-7647.36785999984,1
4864944.41782942,-7643.14224000014,1
4864944.41782942,-7640.15751000047,1
4864944.25266942,-7641.14619000033,1
4864944.41782942,-7638.97388000041,1
4864957.63648369,-7645.04190000147,1
4864948.39344699,-7643.0923999995,1
4864947.12845707,-7643.0923999995,1
4864944.3147442,-7646.26612999961,1
4864944.3147442,-7646.26612999961,1
4864944.3147442,-7646.71951999962,1
4864944.3147442,-7646.71951999962,1
4864944.3147442,-7646.71951999962,1
4864944.3147442,-7647.17290999964,1
4864959.37664693,-7639.44952999949,2
4864957.63923046,-7634.8386300005,1
4864957.63923046,-7634.8386300005,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7634.8386300005,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7634.61393000074,1
4864972.32078293,-7640.80320999958,2
4864957.63923046,-7634.38923000097,1
4864959.24961046,-7639.44952999949,2
4864957.63923046,-7635.57286000103,1
4864957.63923046,-7634.38923000097,1
4864959.24961046,-7640.43763999976,2
4864959.24961046,-7640.43763999976,2
4864957.63923046,-7645.30034000128,1
4864959.37664693,-7640.43763999976,2
4864959.37664693,-7640.43763999976,2
4864959.24961046,-7640.43763999976,2
4864961.17874693,-7640.1932699997,2
4864957.63923046,-7642.93308000118,1
4864958.78153369,-7645.04190000147,1
4864960.39191369,-7635.97005999982,2
4864958.72841369,-7635.97005999982,2
4864959.29998369,-7645.30034000128,1
4864944.8311142,-7646.26612999961,1
4864944.8311142,-7646.26612999961,1
4864945.1674042,-7646.26612999961,1
4864945.1674042,-7646.26612999961,1
4864945.9458292,-7646.26612999961,1
4864948.17157032,-7643.0923999995,1
4864948.17157032,-7643.0923999995,1
4864947.66380944,-7643.0923999995,1
4864947.32464563,-7643.0923999995,1
4864947.32464563,-7643.0923999995,1
4864947.66380944,-7643.0923999995,1
4864947.66380944,-7643.0923999995,1
4864947.66380944,-7643.0923999995,1
4864947.66380944,-7643.0923999995,1
4864947.16303944,-7643.0923999995,1
4864947.33897063,-7643.0923999995,1
4864946.05454917,-7646.71951999962,1
4864946.05454917,-7647.19161000103,2
4864946.05454917,-7646.71951999962,1
4864946.14694667,-7647.19161000103,2
4864957.48654083,-7645.30034000128,1
4864957.48654083,-7645.04190000147,1
4864958.00499083,-7645.04190000147,1
4864958.00499083,-7645.04190000147,1
4864944.4230575,-7650.53358000033,2
4864957.63648369,-7634.38923000097,1
4864957.09650583,-7641.40900999941,2
4864957.63648369,-7634.38923000097,1
4864958.72841369,-7634.47646999881,2
4864957.63648369,-7634.38923000097,1
4864957.11803369,-7634.38923000097,1
4864958.72841369,-7634.47646999881,2
4864945.26371661,-7634.64767000079,1
4864945.26371661,-7634.64767000079,1
4864947.22304115,-7634.19428000078,1
4864945.2614378,-7636.34902999923,2
4864958.72841369,-7634.98194999956,2
4864958.72841369,-7634.98194999956,2
4864958.72841369,-7634.98194999956,2
4864958.72841369,-7634.98194999956,2
4864959.09692083,-7634.98194999956,2
4864959.09692083,-7639.44952999949,2
4864959.09692083,-7639.44952999949,2
4864959.09692083,-7639.44952999949,2
4864959.09692083,-7639.44952999949,2
4864958.00499083,-7634.38923000097,1
4864958.72841369,-7639.20515999943,2
4864960.39191369,-7639.20515999943,2
4864958.72841369,-7634.47646999881,2
4864958.72841369,-7634.72083999887,2
4864958.72841369,-7634.72083999887,2
4864960.39191369,-7634.72083999887,2
4864960.39191369,-7634.72083999887,2
4864960.39191369,-7634.72083999887,2
4864960.39191369,-7634.72083999887,2
4864960.38889083,-7634.47646999881,2
4864960.38889083,-7634.72083999887,2
4864960.38889083,-7634.47646999881,2
4864957.11501083,-7634.38923000097,1
4864958.72539083,-7634.47646999881,2
4864958.72539083,-7634.47646999881,2
4864957.63346083,-7634.38923000097,1
4864958.72539083,-7634.47646999881,2
4864958.72539083,-7634.72083999887,2
4864958.72539083,-7634.47646999881,2
4864958.72539083,-7635.46457999907,2
4864957.11501083,-7645.04190000147,1
4864957.11501083,-7645.04190000147,1
4864952.16753083,-7645.04190000147,1
4864952.16753083,-7645.04190000147,1
4864953.77791083,-7637.68516999967,2
4864954.18958083,-7636.69705999941,2
4864954.23750083,-7636.69705999941,2
4864954.23750083,-7636.69705999941,2
4864951.88376083,-7637.68516999967,2
4864951.26972083,-7645.04190000147,1
4864946.04938417,-7643.11780000106,2
4864948.41370417,-7643.11780000106,2
4864953.25438667,-7637.68516999967,2
4864953.97429666,-7637.7362599995,2
4864955.82815667,-7645.30034000128,1
4864947.98884174,-7643.0923999995,1
4864947.76948636,-7643.54578999951,1
4864947.43217636,-7643.99917999953,1
4864947.43217636,-7643.54578999951,1
4864947.76948636,-7643.99917999953,1
4864947.76948636,-7643.99917999953,1
4864945.20597612,-7636.08974000067,1
4864947.98884174,-7643.54578999951,1
4864945.20597612,-7644.28876999989,1
4864945.20597612,-7644.28876999989,1
4864945.20597612,-7644.28876999989,1
4864945.20597612,-7646.71951999962,1
4864945.20597612,-7646.71951999962,1
4864944.25147231,-7646.71951999962,1
4864959.29998369,-7645.04190000147,1
4864944.25147231,-7646.26612999961,1
4864957.63648369,-7645.04190000147,1
4864957.11803369,-7634.78647000082,1
4864957.12078046,-7635.57286000103,1
4864958.00499083,-7635.57286000103,1
4864958.00499083,-7635.57286000103,1
4864957.63923046,-7640.30738000125,1
4864957.63923046,-7635.57286000103,1
4864957.63923046,-7635.57286000103,1
4864957.63923046,-7635.57286000103,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7635.57286000103,1
4864957.63923046,-7634.38923000097,1
4864957.63923046,-7634.38923000097,1
4864944.07984539,-7634.64767000079,1
4864944.07984539,-7634.64767000079,1
4864944.07984539,-7634.64767000079,1
4864948.27499944,-7634.19428000078,1
4864948.27499944,-7634.19428000078,1
4864948.28724944,-7634.19428000078,1
4864948.28724944,-7638.3277100008,1
4864948.28724944,-7641.86970000081,1
4864948.28724944,-7639.9085800007,1
4864948.27499944,-7634.19428000078,1
4864948.28724944,-7638.3277100008,1
4864948.27499944,-7634.19428000078,1
4864948.08384759,-7634.19428000078,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7635.57286000103,1
4864948.27499944,-7635.18296000063,1
4864948.27490063,-7635.18296000063,1
4864948.17147151,-7635.18296000063,1
4864948.17157032,-7635.18296000063,1
4864946.65865316,-7639.93215999901,2
4864946.65865316,-7639.93215999901,2
4864946.65865316,-7639.93215999901,2
4864946.65875197,-7634.47646999881,2
4864941.43014197,-7643.53215999939,2
4864946.65865316,-7639.93215999901,2
4864946.65865316,-7639.93215999901,2
4864946.65875197,-7634.47646999881,2
4864946.65865316,-7639.93215999901,2
4864946.65865316,-7639.93215999901,2
4864947.32464563,-7635.18296000063,1
4864957.11803369,-7634.38923000097,1
4864958.72841369,-7638.94404999875,2
4864957.11803369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864959.29998369,-7634.38923000097,1
4864959.29998369,-7634.38923000097,1
4864959.29998369,-7634.38923000097,1
4864959.29998369,-7634.38923000097,1
4864959.29998369,-7634.38923000097,1
4864959.29998369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.11803369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864957.63648369,-7634.38923000097,1
4864959.24686369,-7639.20515999943,2
4864944.515455,-7640.59394999966,2
4864945.62849667,-7643.65269000009,2
4864945.62849667,-7643.65269000009,2
4864958.72841369,-7635.9533199992,2
4864958.72841369,-7635.9533199992,2
4864958.72841369,-7635.9533199992,2
4864945.02075,-7648.53040000051,2
4864943.914595,-7646.11709000021,2
4864945.025915,-7647.0010300003,2
4864936.78881,-7651.16317000017,1
4864936.64302,-7654.02416000068,1
4864937.27596,-7649.55253000148,1
4864938.24301,-7650.84602000006,1
4864947.41935132,-7647.53578000069,1
4864936.33898088,-7653.90802999958,1
4864939.15978421,-7654.67694000006,1
4864939.4363825,-7655.94581000023,1
4864939.4363825,-7653.66557999961,1
4864937.33655,-7655.27056999989,1
4864935.6963425,-7659.95721999928,1
4864933.03950715,-7644.66373999938,1
4864932.77642327,-7644.84643999934,1
4864933.94836327,-7656.63616999947,1
4864932.00291327,-7645.98924999945,1
4864933.49489714,-7651.73302999958,1
4864933.71696,-7651.73302999958,1
4864932.26537,-7645.98924999945,1
4864932.5267,-7646.16801999956,1
4864933.71696,-7652.12894999981,1
4864933.60387897,-7652.12894999981,1
4864938.13407897,-7656.01186000034,1
4864939.21200076,-7654.93680000044,1
4864947.31311875,-7650.43751000054,1
4864946.81011696,-7647.7897100009,1
4864946.12016029,-7647.9891700007,1
4864946.22979568,-7649.67346000075,1
4864948.38419209,-7647.35204000026,1
4864948.38419209,-7647.35204000026,1
4864948.38419209,-7648.05936000049,1
4864947.87643121,-7646.82846000046,1
4864947.11411053,-7647.08239000067,1
4864947.11411053,-7647.08239000067,1
4864944.07793,-7648.64202000052,1
4864944.07793,-7648.64202000052,1
4864943.96868693,-7647.73524000049,1
4864943.96868693,-7647.73524000049,1
4864944.08052375,-7647.73524000049,1
4864944.07793,-7647.73524000049,1
4864944.47168872,-7646.26612999961,1
4864944.07793,-7646.71951999962,1
4864944.5809318,-7646.71951999962,1
4864944.47168872,-7646.71951999962,1
4864944.41663231,-7646.26612999961,1
4864943.80352693,-7646.71951999962,1
4864945.02922543,-7646.71951999962,1
4864945.02922543,-7646.71951999962,1
4864943.91277,-7646.71951999962,1
