LATITUDE,LONGITUDE,FLOOR
4864986.2675734,-7632.05374140595,2
4864985.1781079,-7628.36897391616,2
4864985.18147772,-7628.3671351315,2
4864977.30322,-7612.24098000093,1
4864975.55373256,-7613.57065824186,1
4864978.4351,-7618.96508000139,1
4864986.77372405,-7634.65347600333,1
4864978.87274,-7617.43822000083,1
4864976.64277257,-7611.66332717799,1
4864986.0639,-7635.04080000147,1
4864986.77372405,-7634.65347600333,1
4864976.74672,-7614.18272000039,1
4864977.18436,-7612.65586000052,1
4864979.57806,-7619.29272000119,1
4864976.64277257,-7611.66332717799,1
4864976.46452851,-7613.98667855444,1
4864976.59954645,-7613.91300439555,1
4864976.74672,-7614.18272000039,1
4864976.32399257,-7612.7753071785,1
4864974.71739671,-7614.94002195261,1
4864976.42794,-7615.29470000044,1
4864976.61170206,-7614.25639415928,1
4864976.32399257,-7612.7753071785,1
4864975.10928,-7626.75877999933,1
4864977.2353,-7630.01427999931,1
4864961.40631454,-7636.44874810008,1
4864977.38247355,-7630.28399560484,1
4864957.31085495,-7639.44143015682,1
4864957.31085495,-7639.44143015682,1
4864957.05843953,-7638.9788444601,1
4864957.05843953,-7638.9788444601,1
4864957.05843953,-7638.9788444601,1
4864977.48331845,-7619.48443100718,1
4864948.47632,-7644.26210000063,1
4864951.96689543,-7642.35742569785,1
4864948.25548,-7643.8722000001,1
4864948.47632,-7644.2621000011,1
4864957.27304842,-7639.37214453542,1
4864948.47632,-7644.2621000011,1
4864955.46370196,-7640.44935132051,1
4864951.97312653,-7642.3540256226,1
4864951.96689543,-7642.35742569785,1
4864951.96689543,-7642.35742569785,1
4864959.03876344,-7636.51778817549,1
4864958.11518694,-7637.02174875699,1
4864967.04507327,-7633.37189184502,1
4864981.94308,-7627.13986000046,1
4864958.11518694,-7637.02174875699,1
4864951.53144653,-7641.57422562223,1
4864951.53144653,-7641.57422562223,1
4864961.61199347,-7635.11367437895,1
4864959.96233994,-7636.0138275947,1
4864958.11518694,-7637.02174875699,1
4864948.03464,-7643.48230000003,1
4864961.61822457,-7635.11027430417,1
4864951.31060653,-7641.1843256217,1
4864951.74605543,-7641.96752569731,1
4864947.8138,-7643.0923999995,1
4864948.03464,-7643.48230000003,1
4864951.74605543,-7641.96752569731,1
4864951.74605543,-7641.96752569731,1
4864955.24286196,-7640.05945131951,1
4864958.12141804,-7637.01834868174,1
4864947.8138,-7643.0923999995,1
4864951.31060653,-7641.1843256217,1
4864948.03464,-7643.48230000003,1
4864947.8138,-7643.0923999995,1
4864948.03464,-7643.48230000003,1
4864947.8138,-7643.0923999995,1
4864948.47632,-7644.26210000063,1
4864955.45747086,-7640.45275139529,1
4864955.24286196,-7640.05945131951,1
4864948.47632,-7644.26210000063,1
4864951.53144653,-7641.57422562223,1
4864948.03464,-7643.48230000003,1
4864951.53144653,-7641.57422562176,1
4864951.75228653,-7641.96412562206,1
4864955.24909306,-7640.05605124473,1
4864958.12764915,-7637.01494860649,1
4864955.46370196,-7640.44935132004,1
4864958.12141804,-7637.01834868221,1
4864955.24286196,-7640.05945131904,1
4864951.74605543,-7641.96752569778,1
4864948.03464,-7643.48230000003,1
4864948.03464,-7643.48230000003,1
4864947.8138,-7643.0923999995,1
4864951.53144653,-7641.5742256213,1
4864951.74605543,-7641.96752569685,1
4864958.11518694,-7637.02174875699,1
4864951.74605543,-7641.96752569731,1
4864951.75228653,-7641.96412562206,1
4864955.24286196,-7640.05945131904,1
4864955.24286196,-7640.05945131904,1
4864958.12141804,-7637.01834868221,1
4864958.12141804,-7637.01834868221,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864966.45082638,-7635.67956711189,2
4864965.10727362,-7633.20643288829,1
4864965.10727362,-7633.20643288829,1
4864965.1088,-7633.20560000115,1
4864966.45540552,-7635.67706845002,2
4864965.10727362,-7633.20643288829,1
4864965.1088,-7633.20560000115,1
4864966.45540552,-7635.67706845002,2
4864966.4493,-7635.68039999902,2
4864966.45540552,-7635.67706845002,2
4864966.45387914,-7635.67790133762,2
4864966.45540552,-7635.67706845002,2
4864965.1088,-7633.20560000115,1
4864959.46276035,-7639.49268906633,2
4864954.82191879,-7639.30301227141,2
4864958.11462845,-7637.0220535046,1
4864948.86651904,-7642.55264749937,2
4864948.86651904,-7642.55264749937,2
4864959.46276035,-7639.49268906633,2
4864966.4493,-7635.68039999902,2
4864966.4569319,-7635.67623556289,2
4864965.1088,-7633.20560000115,1
4864958.77757534,-7638.23336391733,2
4864958.77757534,-7638.23336391733,2
4864958.11567089,-7637.02148468699,1
4864955.2371148,-7640.06258732476,1
4864955.2371148,-7640.06258732476,1
4864958.11518694,-7637.02174875699,1
4864958.11518694,-7637.02174875699,1
4864958.11518694,-7637.02174875699,1
4864958.11567089,-7637.02148468699,1
4864961.61199347,-7635.11367437895,1
4864955.24909306,-7640.05605124473,1
4864958.12141804,-7637.01834868174,1
4864955.45220764,-7640.45562333055,1
4864958.12141804,-7637.01834868174,1
4864958.12141804,-7637.01834868221,1
4864955.46370196,-7640.44935132051,1
4864955.24909306,-7640.05605124426,1
4864955.45220764,-7640.45562333055,1
4864955.46370196,-7640.44935132051,1
4864947.8308,-7643.11780000059,2
4864947.8308,-7643.11780000059,2
4864947.8308,-7643.11780000059,2
4864947.8308,-7643.11780000059,2
4864948.45956247,-7644.27124394733,1
4864955.45220764,-7640.45562333055,1
4864955.4579548,-7640.4524873253,1
4864955.24909306,-7640.0560512438,1
4864947.83031605,-7643.11806407059,2
4864965.1088,-7633.20560000115,1
4864946.60077747,-7643.78897653031,2
4864965.1088,-7633.20560000115,1
4864965.91873407,-7634.68991465028,2
4864965.1088,-7633.20560000115,1
4864965.91873407,-7634.68991465028,2
4864965.91873407,-7634.68991465028,2
4864958.12141804,-7637.01834868221,1
4864958.12141804,-7637.01834868221,1
4864958.12141804,-7637.01834868221,1
4864952.36131524,-7640.645670078,2
4864962.96060931,-7637.58404587139,2
4864959.46428672,-7639.4918561792,2
4864962.68845764,-7637.09255118971,2
4864959.46428672,-7639.4918561792,2
4864959.46276035,-7639.49268906633,2
4864959.46276035,-7639.49268906633,2
4864959.46276035,-7639.49268906633,2
4864959.46428672,-7639.4918561792,2
4864959.46276035,-7639.49268906633,2
4864965.1088,-7633.20560000115,1
4864966.18783298,-7635.18307510694,2
4864957.73674543,-7639.25011076196,2
4864962.6915104,-7637.09088541521,2
4864959.19518781,-7638.99869572301,2
4864959.19366143,-7638.99952861015,2
4864951.13330304,-7641.31574965059,2
4864951.13330304,-7641.31574965059,2
4864951.13330304,-7641.31574965059,2
4864946.85663904,-7644.71768749878,2
4864946.85816542,-7644.71685461164,2
4864947.082764,-7645.12846215162,2
4864955.86069059,-7638.73619399522,2
4864966.15265379,-7635.11860443861,2
4864962.6915104,-7637.09088541521,2
4864962.6915104,-7637.09088541521,2
4864966.15265379,-7635.11860443861,2
4864957.27893785,-7638.41111592087,2
4864942.8061,-7648.53040000028,2
4864966.15265379,-7635.11860443861,2
4864953.59390659,-7639.97309184354,2
4864962.6915104,-7637.09088541544,2
4864966.4217527,-7635.6117648948,2
4864962.6915104,-7637.09088541544,2
4864962.6915104,-7637.09088541544,2
4864951.32712258,-7641.20998969232,2
4864951.32712258,-7641.20998969232,2
4864946.60126141,-7643.78871246031,2
4864947.8308,-7643.11780000059,2
4864945.37172283,-7644.45962492004,2
4864951.32712258,-7641.20998969232,2
4864947.8308,-7643.11780000059,2
4864946.60126141,-7643.78871246031,2
4864946.60126141,-7643.78871246031,2
4864946.60126141,-7643.78871246031,2
4864948.25021679,-7643.87507193582,1
4864948.03464,-7643.48230000003,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864947.8138,-7643.0923999995,1
4864946.91530794,-7643.5826729564,1
4864948.25548,-7643.8722000001,1
4864948.03464,-7643.48230000003,1
4864948.03464,-7643.48230000003,1
4864948.03464,-7643.48230000003,1
4864948.03464,-7643.48230000003,1
4864948.03464,-7643.48230000003,1
4864948.03464,-7643.48230000003,1
4864948.03464,-7643.48230000003,1
4864952.18773543,-7642.74732569885,1
4864948.03464,-7643.48230000003,1
4864951.96689543,-7642.35742569785,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864958.12764914,-7637.01494860696,1
4864955.67831086,-7640.84265139583,1
4864955.67831086,-7640.84265139583,1
4864955.67831086,-7640.84265139583,1
4864958.12764915,-7637.01494860649,1
4864958.12764914,-7637.01494860696,1
4864958.12764914,-7637.01494860696,1
4864961.61822457,-7635.11027430394,1
4864961.61822457,-7635.11027430394,1
4864961.61822457,-7635.11027430394,1
4864958.12764914,-7637.01494860696,1
4864958.12764915,-7637.01494860649,1
4864958.12764915,-7637.01494860649,1
4864965.10727362,-7633.20643288829,1
4864965.10727362,-7633.20643288829,1
4864961.61822457,-7635.11027430394,1
4864955.46370196,-7640.44935132051,1
4864955.46370196,-7640.44935132004,1
4864958.12764914,-7637.01494860696,1
4864951.97312653,-7642.3540256226,1
4864948.47632,-7644.26210000063,1
4864948.47632,-7644.26210000063,1
4864955.46370196,-7640.44935132004,1
4864951.97312653,-7642.3540256226,1
4864955.46370196,-7640.44935132004,1
4864958.12141804,-7637.01834868221,1
4864958.12141804,-7637.01834868221,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864958.12141804,-7637.01834868221,1
4864958.12141804,-7637.01834868221,1
4864961.61822457,-7635.11027430394,1
4864965.1088,-7633.20560000115,1
4864958.54867155,-7637.81386649655,2
4864958.54867155,-7637.81386649655,2
4864958.54867155,-7637.81386649655,2
4864962.6915104,-7637.09088541544,2
4864942.8061,-7648.53040000028,2
4864958.54867155,-7637.81386649655,2
4864958.54867155,-7637.81386649655,2
4864958.77757534,-7638.23336391733,2
4864958.54867155,-7637.81386649655,2
4864958.54867155,-7637.81386649655,2
4864961.61822457,-7635.11027430394,1
4864962.96060931,-7637.58404587139,2
4864959.00647914,-7638.65286133764,2
4864962.96060931,-7637.58404587139,2
4864965.1088,-7633.20560000115,1
4864961.61822457,-7635.11027430394,1
4864965.1088,-7633.20560000115,1
4864958.12764915,-7637.01494860649,1
4864961.61822457,-7635.11027430394,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864958.12764915,-7637.01494860649,1
4864966.18783298,-7635.1830751067,2
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864965.1088,-7633.20560000115,1
4864962.6915104,-7637.09088541521,2
4864946.60126141,-7643.78871246031,2
4864946.60126141,-7643.78871246031,2
4864946.60126141,-7643.78871246031,2
4864945.59632142,-7644.87123246072,2
4864946.60126141,-7643.78871246031,2
4864946.60126141,-7643.78871246031,2
4864947.8308,-7643.11780000059,2
4864945.59632142,-7644.87123246072,2
4864947.8308,-7643.11780000059,2
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.25132,-7651.44430000102,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.25132,-7651.44430000102,1
4864937.0569,-7650.16560000205,1
4864937.25132,-7651.44430000102,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864936.66906017,-7650.3772294519,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864937.0569,-7650.16560000205,1
4864947.14258,-7643.99918000004,1
4864947.8138,-7643.0923999995,1
4864946.24408794,-7644.48945295624,1
4864945.80014,-7645.81273999973,1
4864946.47136,-7644.90595999989,1
4864947.14258,-7643.99918000004,1
4864946.47136,-7644.90595999989,1
4864946.47136,-7644.90595999989,1
4864946.24408794,-7644.48945295624,1
4864946.91304,-7645.68576000026,1
4864946.90037684,-7645.6625530324,1
4864947.35075684,-7644.36587303155,1
4864948.03464,-7643.48230000003,1
4864947.35075684,-7644.36587303155,1
4864947.13614794,-7643.972572956,1
4864947.13614794,-7643.972572956,1
4864947.8051,-7645.16888000094,1
